総合順位	No.	氏名	年齢	性別	都道府県	総合記録	スイムラップ	S順	バイクラップ	B順	ランラップ	R順	男子順位	女子順位
640	872	廣松 正景	46	男	熊本県	12:53:37	0:58:27	208	6:16:24	730	5:38:46	630	585	
150	873	蓑田 善一郎	49	男	熊本県	10:21:46	1:07:13	501	4:50:30	99	4:24:03	171	142	
695	874	田中 秀男	60	男	熊本県	13:12:22	1:06:49	485	6:02:33	641	6:03:00	726	630	
741	875	入江 和也	61	男	熊本県	13:33:01	0:49:35	34	6:24:25	767	6:19:01	777	667	
399	877	亀井 浩	44	男	大分県	11:41:05	0:59:15	222	5:29:14	395	5:02:36	421	375	
376	878	園田 隆洋	45	男	大分県	11:33:34	0:57:31	170	5:32:39	430	5:03:24	426	356	
443	879	笠原 信吾	44	男	宮崎県	11:51:43	1:05:39	458	5:54:32	586	4:41:32	279	415	
589	880	長谷部 洋	48	男	宮崎県	12:34:24	1:22:51	840	6:11:38	703	4:59:55	409	544	
322	881	梅田 祐希	29	男	鹿児島県	11:19:06	1:06:27	479	5:20:43	330	4:51:56	347	305	
195	882	角 和幸	42	男	鹿児島県	10:36:28	1:13:36	704	5:29:22	398	3:53:30	60	186	
161	883	永野 義人	50	男	鹿児島県	10:26:13	0:57:42	178	4:55:33	134	4:32:58	215	153	
635	884	地頭所 政孝	61	男	鹿児島県	12:51:27	1:09:55	613	6:02:14	637	5:39:18	635	582	
724	885	伊佐 行弘	37	男	沖縄県	13:26:22	1:43:37	900	6:30:29	799	5:12:16	492	655	
180	886	久保 拓也	41	男	沖縄県	10:33:09	1:02:42	344	5:21:51	340	4:08:36	117	172	
840	887	前里 幸彦	41	男	沖縄県	14:23:07	1:29:21	882	6:35:55	819	6:17:51	770	750	
793	888	下田 隆史	42	男	沖縄県	14:03:16	1:28:54	880	6:41:09	836	5:53:13	700	711	
85	889	斉木 護	22	男	鳥取県	9:53:02	0:45:49	4	4:29:19	10	4:37:54	249	80	
12	890	難波 修一郎	26	男	鳥取県	9:03:41	0:48:22	25	4:38:11	47	3:37:08	10	12	
188	891	長谷川 泰輔	31	男	鳥取県	10:35:46	1:15:36	735	4:54:41	128	4:25:29	177	180	
297	892	松田 健司	31	男	鳥取県	11:10:56	1:20:27	818	5:38:31	470	4:11:58	132	280	
145	893	稲嶋 昌平	32	男	鳥取県	10:19:30	1:03:16	356	4:54:35	127	4:21:39	159	137	
99	894	大山 陽平	32	男	鳥取県	10:00:13	0:49:01	31	4:59:28	159	4:11:44	130	93	
56	895	久保 真一	32	男	鳥取県	9:38:02	0:54:13	111	4:37:30	41	4:06:19	108	55	
30	896	湯田 聡	32	男	鳥取県	9:22:57	1:00:37	287	4:34:16	24	3:48:04	41	30	
44	897	大山 佑史	34	男	鳥取県	9:31:39	0:51:15	56	4:37:36	42	4:02:48	97	43	
317	898	逢坂 寛裕	35	男	鳥取県	11:17:52	1:09:24	598	5:02:31	182	5:05:57	446	300	
102	899	安達 元宏	35	男	鳥取県	10:03:20	1:00:49	291	5:01:49	175	4:00:42	90	96	
475	900	小林 昭弘	35	男	鳥取県	12:01:39	1:07:48	527	5:34:32	444	5:19:19	533	442	
