総合順位	No.	氏名	年齢	性別	都道府県	総合記録	スイムラップ	S順	バイクラップ	B順	ランラップ	R順	男子順位	女子順位
269	861	田中 秀規	37	男	鳥取県	11:06:45	0:43:18	8	5:32:19	393	4:51:08	306	256	
	862	浅井 教夫	37	男	鳥取県		0:50:06	85						
70	863	竹中 直人	37	男	鳥取県	9:48:25	0:47:57	51	4:54:01	97	4:06:27	82	68	
156	864	河﨑 祐介	38	男	鳥取県	10:28:19	1:03:44	602	5:05:25	174	4:19:10	136	149	
681	865	蓑原 康弘	38	男	鳥取県	13:19:14	1:03:54	610	5:52:42	557	6:22:38	749	622	
386	866	松本 晃彦	38	男	鳥取県	11:39:31	0:54:33	230	5:25:20	345	5:19:38	469	367	
112	867	宮崎 章宏	39	男	鳥取県	10:08:00	0:54:30	227	5:14:08	243	3:59:22	60	106	
644	868	吉田 弘司	39	男	鳥取県	13:03:54	1:04:31	636	5:53:31	565	6:05:52	684	593	
	869	蔵本 康宏	40	男	鳥取県		0:48:00	53	4:38:29	37				
303	870	足立 智彦	40	男	鳥取県	11:16:35	0:53:42	190	4:59:12	135	5:23:41	481	289	
517	871	新妻 敬久	40	男	鳥取県	12:21:03	1:01:17	487	5:42:12	470	5:37:34	549	485	
42	872	佐桒 秀樹	41	男	鳥取県	9:32:27	0:47:13	42	4:42:49	52	4:02:25	71	41	
363	873	前田 真教	41	男	鳥取県	11:32:46	0:57:54	369	5:28:49	366	5:06:03	403	345	
121	874	北岡 誠	41	男	鳥取県	10:11:40	1:00:30	456	5:16:54	263	3:54:16	45	115	
756	875	山岸 靖彰	41	男	鳥取県	13:55:43	1:08:52	754	6:22:16	742	6:24:35	760	686	
721	876	黒田 実	42	男	鳥取県	13:36:08	1:23:45	859	6:29:24	773	5:42:59	574	655	
785	877	秋月 徹	42	男	鳥取県	14:07:54	1:16:09	833	6:33:48	789	6:17:57	725	707	
699	878	田原 浩史	42	男	鳥取県	13:25:20	1:15:38	828	6:06:11	643	6:03:31	672	636	
257	879	丸山 誠	42	男	鳥取県	11:03:51	0:41:41	3	5:01:59	150	5:20:11	472	244	
774	880	上田 敏之	42	男	鳥取県	14:03:38	0:53:08	175	6:40:21	805	6:30:09	771	700	
36	881	香田 博之	43	男	鳥取県	9:29:40	0:53:42	190	4:37:30	32	3:58:28	58	35	
209	882	影山 茂大	43	男	鳥取県	10:47:26	1:02:52	551	4:55:41	113	4:48:53	299	200	
766	883	渡辺 達也	44	男	鳥取県	14:00:38	1:10:29	777	6:11:58	671	6:38:11	784	695	
705	884	矢瀧 敬三	44	男	鳥取県	13:27:23	1:09:16	761	6:19:07	718	5:59:00	652	640	
	885	山上 真治	44	男	鳥取県									
198	886	田島 大介	44	男	鳥取県	10:45:03	0:56:07	291	5:24:24	333	4:24:32	163	190	
438	887	坂本 文昭	44	男	鳥取県	11:55:49	0:56:28	304	5:44:42	486	5:14:39	441	416	
582	888	林原 清人	44	男	鳥取県	12:43:55	1:11:10	787	5:47:46	513	5:44:59	588	539	
	889	青木 哲哉	44	男	鳥取県		0:47:59	52	4:50:24	83				
470	890	大村 匡由	44	男	鳥取県	12:06:46	0:50:26	95	5:37:29	429	5:38:51	555	446	
327	891	高橋 岳史	45	男	鳥取県	11:23:05	1:00:55	475	5:42:48	473	4:39:22	237	312	
818	892	岡崎 伸介	45	男	鳥取県	14:25:40	1:10:48	780	7:05:54	849	6:08:58	698	733	
57	893	河野 勝路	45	男	鳥取県	9:43:50	1:04:36	640	4:39:10	40	4:00:04	61	55	
463	894	高田 広幸	45	男	鳥取県	12:05:00	1:03:50	609	6:07:59	647	4:53:11	322	440	
130	895	米澤 寛一	45	男	鳥取県	10:16:33	1:02:00	512	4:59:29	138	4:15:04	109	124	
816	896	岩崎 誠司	46	男	鳥取県	14:24:58	1:03:07	570	6:28:34	770	6:53:17	809	731	
529	897	柿本 秀樹	46	男	鳥取県	12:24:07	1:07:37	717	5:43:22	476	5:33:08	529	494	
358	898	冨田 祐一郎	46	男	鳥取県	11:30:28	0:58:08	383	5:21:33	301	5:10:47	426	341	
84	899	佐藤 尚喜	46	男	鳥取県	9:55:18	1:01:23	491	5:04:27	171	3:49:28	35	80	
105	900	岩本 力	46	男	鳥取県	10:06:01	0:57:47	364	5:00:06	142	4:08:08	86	99	
